Certificate of Inspection,Inspection Number,Date of Occurance,Year (added),Business Unique ID,UniqueBusinessID_NoYear,Business Name,DBA Trade Name,Business Category,Inspection type,Device Category,Device Class,Device Type,Devices Inspected,Devices Approved,Devices Condemned/Confiscated,Confiscated,Address Type,Building Number,Street Name,Street Name 2,Unit Type,Unit,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Latitude,Longitude
A0207953,INS-000821040,01/16/2025,2025,BA-1117677-2022,BA-1117677,560 GROCERY & FOOD CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,560,REMSEN AVE,,,,BROOKLYN,NY,11236,Brooklyn,317,41,3102464,3046860001,BK96,40.65295887,-73.92016619
A0152336,INS-000710282,01/30/2024,2024,BA-1676668-2023,BA-1676668,56 DELI AND GRILL INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,5604,AVENUE H,,,,BROOKLYN,NY,11234,Brooklyn,318,45,3214810,3077600045,BK58,40.63321167,-73.92241277
A0167838,INS-000741568,05/07/2024,2024,BA-1117650-2022,BA-1117650,543 NORTH DELI GROCERY INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,543,SOUTHERN BLVD,,,,BRONX,NY,10455,Bronx,202,17,2005080,2026830001,BX33,40.81229569,-73.90361027
A0142702,INS-000688401,11/14/2023,2023,BA-1121854-2022,BA-1121854,5401 GOURMET DELI GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,5401,CHURCH AVE,,,,BROOKLYN,NY,11203,Brooklyn,317,41,3102300,3046800050,BK96,40.65240858,-73.92640517
A0211329,INS-000828757,02/11/2025,2025,BA-1001621-2022,BA-1001621,"53RD ST. FOOD, LLC.",BLAKE & TODD,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,2,1,Confiscated,Complete Address,52,E 53RD ST,,,,NEW YORK,NY,10022,Manhattan,105,4,1083869,1012880027,MN17,40.75944469,-73.97355194
A0157636,INS-000723407,03/08/2024,2024,BA-1072360-2022,BA-1072360,533 GOURMET DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,533,DEKALB AVE,,,,BROOKLYN,NY,11205,Brooklyn,303,33,3255560,3019280071,BK69,40.69089982,-73.95555654
A0184137,INS-000775252,08/21/2024,2024,BA-1084468-2022,BA-1084468,"532 MADISON AVENUE GOURMET FOODS, INC.",SMILERS,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,532,MADISON AVE,,,,NEW YORK,NY,10022,Manhattan,105,4,1035744,1012900015,MN17,40.76046302,-73.97370676
A0206925,INS-000819168,01/10/2025,2025,BA-1115495-2022,BA-1115495,532 FOURTH AVENUE GROCERY-DELI CORP.,REYES DELI & GROCERY,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,532,4TH AVE,,,,BROOKLYN,NY,11215,Brooklyn,306,38,3023624,3010400041,BK37,40.66720421,-73.99135598
A0181331,INS-000769395,08/02/2024,2024,BA-988301-2022,BA-988301-,53 BUFFALO DELI INC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,53,BUFFALO AVE,,,,BROOKLYN,NY,11233,Brooklyn,303,41,3048233,3017120001,BK61,40.67733285,-73.9247481
A0155679,INS-000719701,02/26/2024,2024,BA-1130082-2022,BA-1130082,525 DELI AND GROCERY CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,525,METROPOLITAN AVE,,,,BROOKLYN,NY,11211,Brooklyn,301,34,3068666,3027560048,BK90,40.71407478,-73.95103207
A0142055,INS-000687353,11/08/2023,2023,BA-1119881-2022,BA-1119881,522 9TH AVENUE FOOD CORP,LINCOLN GOURMET DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,522,9TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1013655,1007620070,MN15,40.7564311,-73.9940768
A0201139,INS-000808213,11/27/2024,2024,BA-1119881-2022,BA-1119881,522 9TH AVENUE FOOD CORP,LINCOLN GOURMET DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,522,9TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1013655,1007620070,MN15,40.7564311,-73.9940768
A0173635,INS-000753231,06/13/2024,2024,BA-1699230-2024,BA-1699230,52-50 VANDAM DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,5250,VAN DAM ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4003602,4003020004,QN31,40.73588309,-73.93662216
A0151725,INS-000708061,01/25/2024,2024,BA-1111141-2022,BA-1111141,515 DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,515,2 AVENUE,,,,NEW YORK,NY,10016,Manhattan,106,2,1019900,1009097501,MN20,40.74145935,-73.97831174
A0206872,INS-000819050,01/09/2025,2025,BA-1111141-2022,BA-1111141,515 DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,515,2 AVENUE,,,,NEW YORK,NY,10016,Manhattan,106,2,1019900,1009097501,MN20,40.74145935,-73.97831174
A0206090,INS-000817492,01/03/2025,2025,BA-1704254-2024,BA-1704254,513 DELI & GRILL INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,513,5TH AVE,,,,BROOKLYN,NY,11215,Brooklyn,306,39,3023192,3010290001,BK37,40.66685809,-73.98822358
A0175443,INS-000756873,06/27/2024,2024,BA-1695998-2024,BA-1695998,51 ST DELI & GROCERY INC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,5103,43RD AVE,,,,WOODSIDE,NY,11377,Queens,402,26,4030732,4013140001,QN31,40.74433835,-73.91349941
A0191862,INS-000789723,10/03/2024,2024,BA-1103474-2022,BA-1103474,502 SOUTHERN BLVD GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,502,SOUTHERN BLVD,,,,BRONX,NY,10455,Bronx,201,8,2098675,2026000131,BX39,40.81139949,-73.90520829
A0155505,INS-000719279,02/23/2024,2024,BA-1686838-2024,BA-1686838,502 9TH AVENUE FOOD CORP,Cafe aroma,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,502,9TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1087722,1007627502,MN15,40.75599744,-73.99439086
A0159865,INS-000727372,03/22/2024,2024,BA-987597-2022,BA-987597-,50 EAST END AVENUE LLC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,50,E END AVE,,,,NEW YORK,NY,10028,Manhattan,108,5,1085702,1015787502,MN32,40.7721244,-73.94683387
A0215049,INS-000835021,03/07/2025,2025,BA-1701319-2024,BA-1701319,5 STAR GRAHAM CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,168,GRAHAM AVE,,,,BROOKLYN,NY,11206,Brooklyn,301,34,3071133,3030530001,BK78,40.70744808,-73.94321006
A0183149,INS-000773052,08/14/2024,2024,BA-1704920-2024,BA-1704920,5 SENSES DELI,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,206,3RD AVE,,,,NEW YORK,NY,10003,Manhattan,106,2,1017882,1008747501,MN21,40.73588038,-73.98530662
A0213924,INS-000833011,02/28/2025,2025,BA-1722619-2025,BA-1722619,"5 SEEDS BAGEL CO., INC.",,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,220,BUSHWICK AVE,,,,BROOKLYN,NY,11206,Brooklyn,301,34,3071160,3030540019,BK78,40.70821495,-73.93994156
A0186448,INS-000779800,09/05/2024,2024,BA-1103538-2022,BA-1103538,5 DE MAYO GROCERY CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,9712,37TH AVE,,,,CORONA,NY,11368,Queens,403,21,4043862,4017600005,QN26,40.75183974,-73.8697382
A0173647,INS-000753250,06/13/2024,2024,BA-1096912-2022,BA-1096912,5 De Mayo Food Market #2 Corp.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,7104,3RD AVE,,,,BROOKLYN,NY,11209,Brooklyn,310,47,3146506,3058900039,BK31,40.63408013,-74.02673704
A0155057,INS-000718373,02/21/2024,2024,BA-1110057-2022,BA-1110057,5 BORO MARKET CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,3900,5TH AVE,,,,BROOKLYN,NY,11232,Brooklyn,307,38,3010537,3007090035,BK32,40.65118593,-74.00400384
A0133402,INS-000662957,08/29/2023,2023,BA-980238-2022,BA-980238-,4TH AVE DELI & GRILL INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,70,4TH AVE,,,,BROOKLYN,NY,11217,Brooklyn,302,33,3001460,3001980045,BK38,40.68258993,-73.97956397
A0152527,INS-000710674,01/31/2024,2024,BA-1091187-2022,BA-1091187,4G DELI CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,11316,SUTPHIN BLVD,,,,JAMAICA,NY,11435,Queens,412,28,4259004,4119660016,QN76,40.6867473,-73.79425656
A0131614,INS-000659967,08/16/2023,2023,BA-1091187-2022,BA-1091187,4G DELI CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,11316,SUTPHIN BLVD,,,,JAMAICA,NY,11435,Queens,412,28,4259004,4119660016,QN76,40.6867473,-73.79425656
A0176655,INS-000759292,07/05/2024,2024,BA-1113383-2022,BA-1113383,497 MYRTLE DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,497,MYRTLE AVE,,,,BROOKLYN,NY,11205,Brooklyn,302,35,3054521,3018910078,BK69,40.69350792,-73.96517949
A0132214,INS-000660979,08/21/2023,2023,BA-1113383-2022,BA-1113383,497 MYRTLE DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,497,MYRTLE AVE,,,,BROOKLYN,NY,11205,Brooklyn,302,35,3054521,3018910078,BK69,40.69350792,-73.96517949
A0157816,INS-000723707,03/11/2024,2024,BA-1624536-2023,BA-1624536,48 ROCKEFELLER CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,48,W 48TH ST,,,,NEW YORK,NY,10036,Manhattan,105,4,1034498,1012630061,MN17,40.75810931,-73.98008946
A0168610,INS-000743001,05/10/2024,2024,BA-1102213-2022,BA-1102213,48 BODEGA INC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4720,BROADWAY,,,,ASTORIA,NY,11103,Queens,401,22,4013131,4007230042,QN70,40.75622836,-73.91318438
A0131562,INS-000659880,08/16/2023,2023,BA-1126173-2022,BA-1126173,472 MCDONALD AVENUE FOOD CORP.,GREEN HOUSE DESHI SUPERMARKET,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,472,MCDONALD AVE,,,,BROOKLYN,NY,11218,Brooklyn,312,39,3125218,3053520089,BK41,40.64251887,-73.97939968
A0193678,INS-000793305,10/11/2024,2024,BA-1101492-2022,BA-1101492,471 SIXTH AVENUE FOOD CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,471,AVENUE OF THE AMERICAS,,,,NEW YORK,NY,10011,Manhattan,102,3,1010579,1006070044,MN23,40.73563976,-73.9981056
A0192902,INS-000791810,10/08/2024,2024,BA-1122493-2022,BA-1122493,"47 PITT GROCERY, INC.",,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,47,PITT ST,,,,NEW YORK,NY,10002,Manhattan,103,2,1089345,1003430070,MN28,40.71731728,-73.98303806
A0161605,INS-000730619,04/03/2024,2024,BA-1062139-2022,BA-1062139,4625 QB DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4625,QUEENS BLVD,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001321,4001410047,QN31,40.74312874,-73.9183945
A0175392,INS-000756776,06/27/2024,2024,BA-1693793-2024,BA-1693793,46 SUNNY DELI & GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4526,43RD AVE,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001899,4001600029,QN31,40.74496538,-73.91896606
A0185107,INS-000777339,08/27/2024,2024,BA-1124143-2022,BA-1124143,452 GOURMET DELI CORP,NEW RIVERDALE GOURMET DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,452,W 238TH ST,,,,BRONX,NY,10463,Bronx,208,11,2083968,2057700078,BX29,40.88729877,-73.90512176
A0127224,INS-000651987,07/06/2023,2023,BA-1072548-2022,BA-1072548,450 9TH DELI CORP,H-YARD GOURMET DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,450,9TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1082258,1007590001,MN13,40.75414754,-73.99573732
A0153142,INS-000711769,02/05/2024,2024,BA-1072548-2022,BA-1072548,450 9TH DELI CORP,H-YARD GOURMET DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,450,9TH AVE,,,,NEW YORK,NY,10018,Manhattan,104,3,1082258,1007590001,MN13,40.75414754,-73.99573732
A0188347,INS-000783479,09/17/2024,2024,BA-1666146-2023,BA-1666146,45 DELI & JUICE BAR CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4502,NEW UTRECHT AVE,,,,BROOKLYN,NY,11219,Brooklyn,312,44,3136646,3056140060,BK88,40.63991028,-73.99435018
A0147373,INS-000697185,12/18/2023,2023,BA-1681172-2023,BA-1681172,44TH DRIVE GOURMET CORP.,BONJOUR FOOD MARKET,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,2159,44TH DR,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4005176,4004387503,QN31,40.74803382,-73.94692166
A0206838,INS-000818981,01/09/2025,2025,BA-1713424-2024,BA-1713424,4453 MINI MARKET SANCHEZ CORPORATION,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,4453,BROADWAY,,,,NEW YORK,NY,10040,Manhattan,112,10,1064466,1021800507,MN35,40.85713458,-73.9324217
A0177228,INS-000760432,07/10/2024,2024,BA-1698058-2024,BA-1698058,439 N L FOOD CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,439,NEW LOTS AVE,,,,BROOKLYN,NY,11207,Brooklyn,305,42,3085615,3038420001,BK85,40.66264623,-73.89128308
A0181286,INS-000769325,08/02/2024,2024,BA-1115707-2022,BA-1115707,"4345 KATONAH ENTERPRISES, INC.",,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4345A,KATONAH AVENUE,,,,BRONX,NY,10470,Bronx,212,11,2019245,2033790050,BX62,40.90011253,-73.86767513
A0139648,INS-000683215,10/18/2023,2023,BA-1115707-2022,BA-1115707,"4345 KATONAH ENTERPRISES, INC.",,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4345A,KATONAH AVENUE,,,,BRONX,NY,10470,Bronx,212,11,2019245,2033790050,BX62,40.90011253,-73.86767513
A0205832,INS-000817053,01/02/2025,2025,BA-937963-2022,BA-937963-,"4345 KATONAH ENTERPRISES, INC.",KATONAH IRISH MINI MARKET,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4345,KATONAH AVE,,,,BRONX,NY,10470,Bronx,212,11,2019245,2033790050,BX62,40.90011253,-73.86767513
A0153562,INS-000712765,02/07/2024,2024,BA-1622856-2023,BA-1622856,433 W GOURMET INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,433,W 34TH ST,,,,NEW YORK,NY,10001,Manhattan,104,3,1012858,1007320016,MN13,40.7539884,-73.99772248
A0180325,INS-000767389,07/29/2024,2024,BA-961649-2022,BA-961649-,433 GRAHAM AVENUE DELI CORP,ANTHONY & SONS FRUIT & DELI,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,433,GRAHAM AVE,,,,BROOKLYN,NY,11211,Brooklyn,301,34,3068191,3027390020,BK90,40.71795862,-73.94495792
A0167380,INS-000740563,05/03/2024,2024,BA-1679952-2023,BA-1679952,4307 W & M DELI GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4307,NATIONAL ST,,,,CORONA,NY,11368,Queens,404,21,4458594,4016190007,QN26,40.74674407,-73.86376447
A0216278,INS-000837145,03/14/2025,2025,BA-1679952-2023,BA-1679952,4307 W & M DELI GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,4307,NATIONAL ST,,,,CORONA,NY,11368,Queens,404,21,4458594,4016190007,QN26,40.74674407,-73.86376447
A0149151,INS-000700640,01/04/2024,2024,BA-1668442-2023,BA-1668442,43-21 DELI & GROCERY CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,4321,BEACH CHANNEL DR,,,,FAR ROCKAWAY,NY,11691,Queens,414,31,4301817,4158340030,QN12,40.5957077,-73.77504938
A0212008,INS-000829970,02/14/2025,2025,BA-1077961-2022,BA-1077961,420 MADISON FOOD CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,420,MADISON AVE,,,,NEW YORK,NY,10017,Manhattan,105,4,1035438,1012840017,MN17,40.75688719,-73.97631064
A0157635,INS-000723406,03/08/2024,2024,BA-1050134-2022,BA-1050134,"42-15 81ST GROCERY & DELI, INC",PRODUCTS MEXICANOS EL CILANTRO,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,4264,81ST ST,,,,ELMHURST,NY,11373,Queens,404,25,4038026,4015260043,QN29,40.74216603,-73.88401163
A0167402,INS-000740603,05/03/2024,2024,BA-1622866-2023,BA-1622866,419 E 70TH CAFE INC,York Grill & Juice Bar,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,419,E 70TH ST,,,,NEW YORK,NY,10021,Manhattan,108,5,1045815,1014650014,MN31,40.76632059,-73.95652425
A0146818,INS-000696295,12/13/2023,2023,BA-992612-2022,BA-992612-,412 WILLIS & DELI GROCERY INC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,412,WILLIS AVE,,,,BRONX,NY,10454,Bronx,201,8,2091068,2022890001,BX39,40.81298072,-73.92004288
A0208665,INS-000822498,01/23/2025,2025,BA-1719569-2025,BA-1719569,411 DELI CORP.,CORNER EATS,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,411,9TH AVE,,,,NEW YORK,NY,10001,Manhattan,104,3,1090452,1007310039,MN13,40.75282735,-73.99672274
A0186553,INS-000779966,09/05/2024,2024,BA-1603462-2023,BA-1603462,410 MYRTLE  BAGEL INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,410,MYRTLE AVE,,,,BROOKLYN,NY,11205,Brooklyn,302,35,3054790,3019010025,BK69,40.69311936,-73.96939159
A0167338,INS-000740474,05/03/2024,2024,BA-1094357-2022,BA-1094357,40TH ST DELI & GRILL CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,3921,4TH AVE,,,,BROOKLYN,NY,11232,Brooklyn,307,38,3010519,3007090001,BK32,40.6524594,-74.00632481
A0139824,INS-000683515,10/18/2023,2023,BA-1107702-2022,BA-1107702,"406 DELI & GROCERY, INC",,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,406,PORT RICHMOND AVE,,,,STATEN ISLAND,NY,10302,Staten Island,501,49,5025775,5010940042,SI28,40.63204349,-74.13791446
A0148048,INS-000698455,12/22/2023,2023,BA-1681514-2023,BA-1681514,402 NEW WAY GOURMET DELI CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,402,5TH AVE,,,,BROOKLYN,NY,11215,Brooklyn,306,39,3337628,3009930042,BK37,40.6704781,-73.98523091
A0148599,INS-000699526,12/28/2023,2023,BA-1625913-2023,BA-1625913,401 KCBS CORP,BREAD & BUTTER,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,401,E 34TH ST,,,,NEW YORK,NY,10016,Manhattan,106,4,1022057,1009660001,MN19,40.74371174,-73.97330918
A0174747,INS-000755401,06/21/2024,2024,BA-1118176-2022,BA-1118176,4003 CHURCH FARM MARKET INC,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,4003,CHURCH AVE,,,,BROOKLYN,NY,11203,Brooklyn,317,40,3409616,3048770041,BK91,40.65129379,-73.93986667
A0210717,INS-000827609,02/06/2025,2025,BA-1086442-2022,BA-1086442,4 WAY DELI CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,199,PORT RICHMOND AVE,,,,STATEN ISLAND,NY,10302,Staten Island,501,49,5024002,5010240005,SI28,40.63641726,-74.13448622
A0177229,INS-000760435,07/10/2024,2024,BA-1108807-2022,BA-1108807,4 STAR VEGETABLE & FOOD CORP.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,8778,SUTPHIN BLVD,,,,JAMAICA,NY,11435,Queens,412,27,4207060,4096900014,QN61,40.70510573,-73.8094023
A0140380,INS-000684470,10/24/2023,2023,BA-996550-2022,BA-996550-,4 SEASONS FINEST DELI CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,54,LEWIS AVE,,,,BROOKLYN,NY,11206,Brooklyn,303,36,3324958,3015850042,BK35,40.69600227,-73.93765178
A0156996,INS-000722323,03/05/2024,2024,BA-1687759-2024,BA-1687759,4 J GRILL CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,1634,EASTERN PKWY,,,,BROOKLYN,NY,11233,Brooklyn,316,41,3039360,3014650005,BK79,40.67193181,-73.91397183
A0208448,INS-000822137,01/22/2025,2025,BA-1661750-2023,BA-1661750,3rd Ave Food Group LLC,Eden Gourmet,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,275,3RD AVE,,,,NEW YORK,NY,10010,Manhattan,106,2,1019633,1009020001,MN21,40.73792501,-73.9837942
A0142340,INS-000687806,11/09/2023,2023,BA-1106176-2022,BA-1106176,3RD AVE FOOD CORP I,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,325,3RD AVE,,,,NEW YORK,NY,10010,Manhattan,106,2,1019784,1009050003,MN20,40.73968147,-73.98251994
A0190279,INS-000786839,09/25/2024,2024,BA-1710028-2024,BA-1710028,3960 GRAB AND GO CORP,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,3960,WHITE PLAINS RD,,,,BRONX,NY,10466,Bronx,212,12,2063413,2048380050,BX44,40.88742383,-73.86065882
A0172997,INS-000752092,06/11/2024,2024,BA-1089859-2022,BA-1089859,396 DELI GROCERY INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,396,7TH AVE,,,,BROOKLYN,NY,11215,Brooklyn,306,39,3023282,3010300040,BK37,40.66488672,-73.98326766
A0135579,INS-000666752,09/15/2023,2023,BA-1089859-2022,BA-1089859,396 DELI GROCERY INC.,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,396,7TH AVE,,,,BROOKLYN,NY,11215,Brooklyn,306,39,3023282,3010300040,BK37,40.66488672,-73.98326766
A0154865,INS-000717945,02/20/2024,2024,BA-1686483-2024,BA-1686483,395 DELI CORP.,Munch Gourmet Market,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,395,FLATBUSH AVENUE EXT,,,,BROOKLYN,NY,11201,Brooklyn,302,35,3058594,3020930001,BK68,40.68970468,-73.9813431
A0176949,INS-000759885,07/09/2024,2024,BA-1622935-2023,BA-1622935,393 MUNCHIES DELI GROCERY CORPORATION,,Grocery-Retail - 808,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,393,E 168TH ST,,,,BRONX,NY,10456,Bronx,204,16,2002116,2024270052,BX14,40.83238389,-73.90990863
