Certificate of Inspection,Inspection Number,Date of Occurance,Year (added),Business Unique ID,UniqueBusinessID_NoYear,Business Name,DBA Trade Name,Business Category,Inspection type,Device Category,Device Class,Device Type,Devices Inspected,Devices Approved,Devices Condemned/Confiscated,Confiscated,Address Type,Building Number,Street Name,Street Name 2,Unit Type,Unit,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Latitude,Longitude
A0206619,INS-000818510,01/07/2025,2025,BA-1002744-2022,BA-1002744,BFF FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,4733,BELL BLVD,,,,BAYSIDE,NY,11361,Queens,411,19,4157770,4073460030,QN46,40.7564381,-73.76746802
A0206619,INS-000818510,01/07/2025,2025,BA-1002744-2022,BA-1002744,BFF FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,4733,BELL BLVD,,,,BAYSIDE,NY,11361,Queens,411,19,4157770,4073460030,QN46,40.7564381,-73.76746802
A0172332,INS-000750655,06/05/2024,2024,BA-1649428-2023,BA-1649428,BH KEY FOOD NY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,22046,HILLSIDE AVE,,,,QUEENS VILLAGE,NY,11427,Queens,413,23,4166343,4079450002,QN43,40.73107573,-73.74258453
A0172332,INS-000750655,06/05/2024,2024,BA-1649428-2023,BA-1649428,BH KEY FOOD NY LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,22046,HILLSIDE AVE,,,,QUEENS VILLAGE,NY,11427,Queens,413,23,4166343,4079450002,QN43,40.73107573,-73.74258453
A0208585,INS-000822386,01/23/2025,2025,BA-1696710-2024,BA-1696710,BIG APPLE MARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,14,14,0,,Complete Address,577,9TH AVE,,,,NEW YORK,NY,10036,Manhattan,104,3,1089690,1010517503,MN15,40.75825902,-73.99276635
A0187048,INS-000781021,09/10/2024,2024,BA-1122826-2022,BA-1122826,BILLY BOY FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,130,HAVEMEYER ST,,,,BROOKLYN,NY,11211,Brooklyn,301,34,3062830,3023950019,BK73,40.71232055,-73.95709693
A0176018,INS-000767540,06/26/2024,2024,BA-1701140-2024,BA-1701140,BLUE AND WHITE MARKETS INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,,"2941 BROADWAY, NEW YORK, NY 10025",,,,NEW YORK,NY,10025,Outside NYC,,,,,,,
A0159836,INS-000727332,03/22/2024,2024,BA-1103551-2022,BA-1103551,BLUE SUPERMARKET INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,515,TARGEE ST,,,,STATEN ISLAND,NY,10304,Staten Island,501,49,5043325,5028770048,SI08,40.61469029,-74.08469735
A0159836,INS-000727332,03/22/2024,2024,BA-1103551-2022,BA-1103551,BLUE SUPERMARKET INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,515,TARGEE ST,,,,STATEN ISLAND,NY,10304,Staten Island,501,49,5043325,5028770048,SI08,40.61469029,-74.08469735
A0210259,INS-000826869,02/04/2025,2025,BA-1103551-2022,BA-1103551,BLUE SUPERMARKET INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,515,TARGEE ST,,,,STATEN ISLAND,NY,10304,Staten Island,501,49,5043325,5028770048,SI08,40.61469029,-74.08469735
A0181854,INS-000770431,08/07/2024,2024,BA-1604721-2023,BA-1604721,Bogopa Cambria Heights Inc,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,31,31,0,,Complete Address,21720,LINDEN BLVD,,,,CAMBRIA HEIGHTS,NY,11411,Queens,413,27,4274305,4127340015,QN33,40.6957826,-73.74221232
A0194056,INS-000784321,10/15/2024,2024,BA-1709418-2024,BA-1709418,"BOGOPA CROPSEY, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,4,4,0,,Complete Address,2965,CROPSEY AVE,,,,BROOKLYN,NY,11214,Brooklyn,313,47,3188541,3069970300,BK21,40.58270809,-73.98624035
A0194056,INS-000784321,10/15/2024,2024,BA-1709418-2024,BA-1709418,"BOGOPA CROPSEY, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,2965,CROPSEY AVE,,,,BROOKLYN,NY,11214,Brooklyn,313,47,3188541,3069970300,BK21,40.58270809,-73.98624035
A0194056,INS-000784321,10/15/2024,2024,BA-1709418-2024,BA-1709418,"BOGOPA CROPSEY, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,11,10,3,Confiscated,Complete Address,2965,CROPSEY AVE,,,,BROOKLYN,NY,11214,Brooklyn,313,47,3188541,3069970300,BK21,40.58270809,-73.98624035
A0130611,INS-000658072,08/08/2023,2023,BA-1605236-2023,BA-1605236,BOGOPA DOUGLASTON LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,43,43,0,,Complete Address,24202,61ST AVE,,,,LITTLE NECK,NY,11362,Queens,411,23,4438369,4082860185,QN45,40.75554409,-73.73840044
A0206150,INS-000817584,01/03/2025,2025,BA-1605236-2023,BA-1605236,BOGOPA DOUGLASTON LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,41,41,0,,Complete Address,24202,61ST AVE,,,,LITTLE NECK,NY,11362,Queens,411,23,4438369,4082860185,QN45,40.75554409,-73.73840044
A0130603,INS-000658065,08/08/2023,2023,BA-1114428-2022,BA-1114428,BOGOPA GATES INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,21,21,0,,Complete Address,1590,GATES AVE,,,,RIDGEWOOD,NY,11385,Queens,405,34,4082319,4034440001,QN20,40.70024499,-73.91147929
A0202620,INS-000810904,12/06/2024,2024,BA-1108386-2022,BA-1108386,BOGOPA ST. JOHN'S INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,19,19,0,,Complete Address,1682,SAINT JOHNS PL,,,,BROOKLYN,NY,11233,Brooklyn,316,41,3039499,3014730016,BK79,40.67007649,-73.92187963
A0182152,INS-000771052,08/08/2024,2024,BA-1091668-2022,BA-1091668,"BOGOPA-170TH, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,21,21,0,,Complete Address,535,E 170TH ST,,,,BRONX,NY,10456,Bronx,203,16,2009624,2029260002,BX01,40.83493099,-73.90314382
A0182152,INS-000771052,08/08/2024,2024,BA-1091668-2022,BA-1091668,"BOGOPA-170TH, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,535,E 170TH ST,,,,BRONX,NY,10456,Bronx,203,16,2009624,2029260002,BX01,40.83493099,-73.90314382
A0154589,INS-000717217,02/15/2024,2024,BA-1101356-2022,BA-1101356,BOGOPA-MADISON LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,1718,MADISON AVE,,,,NEW YORK,NY,10029,Manhattan,111,8,1080504,1016180001,MN34,40.79826491,-73.94611953
A0154589,INS-000717217,02/15/2024,2024,BA-1101356-2022,BA-1101356,BOGOPA-MADISON LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,1718,MADISON AVE,,,,NEW YORK,NY,10029,Manhattan,111,8,1080504,1016180001,MN34,40.79826491,-73.94611953
A0142719,INS-000688430,11/14/2023,2023,BA-988318-2022,BA-988318-,"BOGOPA, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,29,29,0,,Complete Address,1759,RIDGEWOOD PLACE,,UNIT,,BROOKLYN,NY,11237,Brooklyn,,,,,,,
A0174803,INS-000755540,06/21/2024,2024,BA-1113270-2022,BA-1113270,BONILLA FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,22251,JAMAICA AVE,,,,QUEENS VILLAGE,NY,11428,Queens,413,23,4230247,4107410033,QN34,40.72095831,-73.73167454
A0204188,INS-000813912,12/17/2024,2024,BA-1035300-2022,BA-1035300,BREADBERRY INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,1683,60TH ST,,,,BROOKLYN,NY,11204,Brooklyn,312,44,3131734,3055100047,BK88,40.62377064,-73.99013321
A0204188,INS-000813912,12/17/2024,2024,BA-1035300-2022,BA-1035300,BREADBERRY INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,1683,60TH ST,,,,BROOKLYN,NY,11204,Brooklyn,312,44,3131734,3055100047,BK88,40.62377064,-73.99013321
A0204188,INS-000813912,12/17/2024,2024,BA-1035300-2022,BA-1035300,BREADBERRY INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,1683,60TH ST,,,,BROOKLYN,NY,11204,Brooklyn,312,44,3131734,3055100047,BK88,40.62377064,-73.99013321
A0199729,INS-000805426,11/19/2024,2024,BA-1583205-2023,BA-1583205,Bronxdale Vegs & Meat Corp,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,1859,BRONXDALE AVE,,,,BRONX,NY,10462,Bronx,211,13,2043791,2040560063,BX37,40.84799299,-73.86025347
A0199729,INS-000805426,11/19/2024,2024,BA-1583205-2023,BA-1583205,Bronxdale Vegs & Meat Corp,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,1859,BRONXDALE AVE,,,,BRONX,NY,10462,Bronx,211,13,2043791,2040560063,BX37,40.84799299,-73.86025347
A0130151,INS-000655935,08/03/2023,2023,BA-1583205-2023,BA-1583205,Bronxdale Vegs & Meat Corp,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,1859,BRONXDALE AVE,,,,BRONX,NY,10462,Bronx,211,13,2043791,2040560063,BX37,40.84799299,-73.86025347
A0129416,INS-000655593,07/26/2023,2023,BA-1118269-2022,BA-1118269,"BRONZE & WHITE MARKETS, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,917,9TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,6,1085140,1010680003,MN14,40.768971,-73.98495996
A0205086,INS-000815546,12/24/2024,2024,BA-1118269-2022,BA-1118269,"BRONZE & WHITE MARKETS, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,917,9TH AVE,,,,NEW YORK,NY,10019,Manhattan,104,6,1085140,1010680003,MN14,40.768971,-73.98495996
A0160871,INS-000729271,03/28/2024,2024,BA-991760-2022,BA-991760-,"BROWN & WHITE MARKETS, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,16,14,1,Confiscated,Complete Address,311,E 23RD ST,,,,NEW YORK,NY,10010,Manhattan,106,2,1084710,1009290001,,40.73766373,-73.98035538
A0201166,INS-000808261,11/27/2024,2024,BA-991760-2022,BA-991760-,"BROWN & WHITE MARKETS, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,311,E 23RD ST,,,,NEW YORK,NY,10010,Manhattan,106,2,1084710,1009290001,,40.73766373,-73.98035538
A0152038,INS-000709520,01/29/2024,2024,BA-1222524-2022,BA-1222524,C & R FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,11,11,0,,Complete Address,708,E TREMONT AVE,,FRNT,1,BRONX,NY,10457,Bronx,206,15,2009975,2029500054,BX17,40.84522633,-73.89077144
A0160503,INS-000728670,03/27/2024,2024,BA-1186375-2022,BA-1186375,C-TOWN,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,10854,GUY R BREWER BLVD,,,,JAMAICA,NY,11433,Queens,412,28,4216194,4101500061,QN01,40.69571344,-73.79063348
A0160503,INS-000728670,03/27/2024,2024,BA-1186375-2022,BA-1186375,C-TOWN,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,3,3,0,,Complete Address,10854,GUY R BREWER BLVD,,,,JAMAICA,NY,11433,Queens,412,28,4216194,4101500061,QN01,40.69571344,-73.79063348
A0168666,INS-000743067,05/10/2024,2024,BA-1727171-2025,BA-1727171,C&A Supermarket INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4141,KISSENA BLVD,,,,FLUSHING,NY,11355,Queens,407,20,4309526,4050447501,QN22,40.75792572,-73.8284903
A0168666,INS-000743067,05/10/2024,2024,BA-1727171-2025,BA-1727171,C&A Supermarket INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,6,6,0,,Complete Address,4141,KISSENA BLVD,,,,FLUSHING,NY,11355,Queens,407,20,4309526,4050447501,QN22,40.75792572,-73.8284903
A0168666,INS-000743067,05/10/2024,2024,BA-1727171-2025,BA-1727171,C&A Supermarket INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,11,11,0,,Complete Address,4141,KISSENA BLVD,,,,FLUSHING,NY,11355,Queens,407,20,4309526,4050447501,QN22,40.75792572,-73.8284903
A0157024,INS-000722380,03/05/2024,2024,BA-1168094-2022,BA-1168094,CALHOUN FOODS LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,13546,LEFFERTS BLVD,,,,S OZONE PARK,NY,11420,Queens,410,28,4256605,4118050047,QN55,40.6702684,-73.82097609
A0203725,INS-000812942,12/13/2024,2024,BA-1170533-2022,BA-1170533,"CALVI SUPERMARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,10766,CROSSBAY BLVD,,,,OZONE PARK,NY,11417,Queens,410,32,4190941,4091600209,QN56,40.67831967,-73.84417973
A0202966,INS-000811608,12/10/2024,2024,BA-1222571-2022,BA-1222571,CC MART CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,3008,CHURCH AVE,,,,BROOKLYN,NY,11226,Brooklyn,317,40,3327753,3048840001,BK95,40.6508098,-73.94937031
A0201409,INS-000808725,11/29/2024,2024,BA-1236795-2022,BA-1236795,CEE FOOD CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,844,DEKALB AVE,,,,BROOKLYN,NY,11221,Brooklyn,303,36,3049690,3017820010,BK35,40.6924227,-73.94215547
A0166284,INS-000738678,04/30/2024,2024,BA-1228234-2022,BA-1228234,CEM FOOD CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,256,LIVONIA AVE,,,,BROOKLYN,NY,11212,Brooklyn,316,41,3082153,3035900016,BK81,40.66261725,-73.90843302
A0175131,INS-000756203,06/25/2024,2024,BA-1191103-2022,BA-1191103,CENTER FRESH INC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,4517,13 AVENUE,,,,BROOKLYN,NY,11219,Brooklyn,312,44,3328600,3056170002,BK88,40.6371103,-73.98993307
A0200992,INS-000807914,11/26/2024,2024,BA-1252910-2022,BA-1252910,"CHANG FA FOOD MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,1418,AVENUE U,,,,BROOKLYN,NY,11229,Brooklyn,315,48,3199526,3073470006,BK44,40.59875249,-73.95707268
A0135273,INS-000666045,09/13/2023,2023,BA-1252910-2022,BA-1252910,"CHANG FA FOOD MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,1418,AVENUE U,,,,BROOKLYN,NY,11229,Brooklyn,315,48,3199526,3073470006,BK44,40.59875249,-73.95707268
A0176016,INS-000758088,06/26/2024,2024,BA-1195485-2022,BA-1195485,"CHANG LI SUPERMARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,20,20,0,,Complete Address,2079,BENEDICT AVE,,,,BRONX,NY,10462,Bronx,209,18,2028967,2039320182,BX46,40.83455481,-73.85573198
A0199221,INS-000804378,11/15/2024,2024,BA-1652369-2023,BA-1652369,"CHANG XIN FOODS MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,16723,UNION TPKE,,,,FRESH MEADOWS,NY,11366,Queens,408,24,4151757,4070030025,QN38,40.7227455,-73.8007944
A0207838,INS-000820798,01/16/2025,2025,BA-1238441-2022,BA-1238441,"CHANG XIN FOODS MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,16721,UNION TPKE,,,,FRESH MEADOWS,NY,11366,Queens,408,24,4151757,4070030025,QN38,40.72274004,-73.80080885
A0207838,INS-000820798,01/16/2025,2025,BA-1238441-2022,BA-1238441,"CHANG XIN FOODS MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,16721,UNION TPKE,,,,FRESH MEADOWS,NY,11366,Queens,408,24,4151757,4070030025,QN38,40.72274004,-73.80080885
A0207838,INS-000820798,01/16/2025,2025,BA-1238441-2022,BA-1238441,"CHANG XIN FOODS MARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,16721,UNION TPKE,,,,FRESH MEADOWS,NY,11366,Queens,408,24,4151757,4070030025,QN38,40.72274004,-73.80080885
A0202673,INS-000811002,12/06/2024,2024,BA-1204841-2022,BA-1204841,"CHARLES SCATURRO & SON, INC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,6301,11TH AVE,,,,BROOKLYN,NY,11219,Brooklyn,310,43,3141772,3057380001,BK30,40.62971618,-74.00479874
A0202673,INS-000811002,12/06/2024,2024,BA-1204841-2022,BA-1204841,"CHARLES SCATURRO & SON, INC",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,6301,11TH AVE,,,,BROOKLYN,NY,11219,Brooklyn,310,43,3141772,3057380001,BK30,40.62971618,-74.00479874
A0202673,INS-000811002,12/06/2024,2024,BA-1204841-2022,BA-1204841,"CHARLES SCATURRO & SON, INC",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,6301,11TH AVE,,,,BROOKLYN,NY,11219,Brooklyn,310,43,3141772,3057380001,BK30,40.62971618,-74.00479874
A0185678,INS-000778392,08/29/2024,2024,BA-1272268-2022,BA-1272268,"CHARLES SCATURRO & SONS, INC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,8439,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4181517,4088530105,QN53,40.69240989,-73.86013962
A0201753,INS-000809432,12/03/2024,2024,BA-1017638-2022,BA-1017638,"CHERRY HILL GOURMET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,16,16,0,,Complete Address,1901,EMMONS AVE,,,,BROOKLYN,NY,11235,Brooklyn,315,48,3326914,3087750041,BK17,40.58356514,-73.94943209
A0188312,INS-000783427,09/17/2024,2024,BA-1214420-2022,BA-1214420,CHERRY HILL MARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,2284,86TH ST,,,,BROOKLYN,NY,11214,Brooklyn,311,43,3167179,3063830046,BK28,40.60074745,-73.99188674
A0188312,INS-000783427,09/17/2024,2024,BA-1214420-2022,BA-1214420,CHERRY HILL MARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,6,6,0,,Complete Address,2284,86TH ST,,,,BROOKLYN,NY,11214,Brooklyn,311,43,3167179,3063830046,BK28,40.60074745,-73.99188674
A0171806,INS-000749548,05/31/2024,2024,BA-1696363-2024,BA-1696363,CHICKEN MEAT CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,1380,ROCKAWAY PKWY,,,,BROOKLYN,NY,11236,Brooklyn,318,46,3229386,3081650048,BK50,40.64598788,-73.90327756
A0171806,INS-000749548,05/31/2024,2024,BA-1696363-2024,BA-1696363,CHICKEN MEAT CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Misc Scale - 01,2,2,0,,Complete Address,1380,ROCKAWAY PKWY,,,,BROOKLYN,NY,11236,Brooklyn,318,46,3229386,3081650048,BK50,40.64598788,-73.90327756
A0171806,INS-000749548,05/31/2024,2024,BA-1696363-2024,BA-1696363,CHICKEN MEAT CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,3,3,0,,Complete Address,1380,ROCKAWAY PKWY,,,,BROOKLYN,NY,11236,Brooklyn,318,46,3229386,3081650048,BK50,40.64598788,-73.90327756
A0160984,INS-000729482,03/29/2024,2024,BA-1200615-2022,BA-1200615,"CHINATOWN SUPERMARKET OF MANHATTAN, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,109,E BROADWAY,,,,NEW YORK,NY,10002,Manhattan,103,1,1088290,1002820023,MN27,40.71380777,-73.99309221
A0205345,INS-000816021,12/26/2024,2024,BA-1215416-2022,BA-1215416,CHIVO MEAT CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,720,WASHINGTON AVE,,,,BROOKLYN,NY,11238,Brooklyn,308,35,3028878,3011600037,BK64,40.67630591,-73.96349404
A0156919,INS-000722179,03/05/2024,2024,BA-1678119-2023,BA-1678119,"CHRISTOPHER MINI MARKET, CORP.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,1539,WATSON AVE,,,,BRONX,NY,10472,Bronx,209,18,2023839,2037400001,BX55,40.8261403,-73.87779854
A0164346,INS-000735414,04/18/2024,2024,BA-1202847-2022,BA-1202847,"CHUNG FAT SUPERMARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4182,MAIN ST,,,,FLUSHING,NY,11355,Queens,407,20,4115370,4051210037,QN22,40.75595778,-73.82851703
A0164346,INS-000735414,04/18/2024,2024,BA-1202847-2022,BA-1202847,"CHUNG FAT SUPERMARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,4182,MAIN ST,,,,FLUSHING,NY,11355,Queens,407,20,4115370,4051210037,QN22,40.75595778,-73.82851703
A0164346,INS-000735414,04/18/2024,2024,BA-1202847-2022,BA-1202847,"CHUNG FAT SUPERMARKET, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,19,19,0,,Complete Address,4182,MAIN ST,,,,FLUSHING,NY,11355,Queens,407,20,4115370,4051210037,QN22,40.75595778,-73.82851703
A0166951,INS-000734843,05/02/2024,2024,BA-1197652-2022,BA-1197652,"CITARELLA EAST, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,3,3,0,,Complete Address,1313,3RD AVE,,,,NEW YORK,NY,10021,Manhattan,108,5,1044055,1014300002,MN31,40.77184394,-73.95906232
A0130951,INS-000658618,08/10/2023,2023,BA-1197652-2022,BA-1197652,"CITARELLA EAST, INC.",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,23,23,0,,Complete Address,1313,3RD AVE,,,,NEW YORK,NY,10021,Manhattan,108,5,1044055,1014300002,MN31,40.77184394,-73.95906232
A0138201,INS-000680807,10/04/2023,2023,BA-1240275-2022,BA-1240275,CITARELLA WEST LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,22,22,0,,Complete Address,2135,BROADWAY,,,,NEW YORK,NY,10023,Manhattan,107,6,1030728,1011660045,MN12,40.7808497,-73.98137172
A0178485,INS-000762949,07/17/2024,2024,BA-1702759-2024,BA-1702759,CITY PLAZA MEAT II CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,592,SUTTER AVE,,,,BROOKLYN,NY,11207,Brooklyn,305,42,3328038,3037700022,BK85,40.66910444,-73.89696451
A0157764,INS-000723622,03/11/2024,2024,BA-1223348-2022,BA-1223348,"COVERT SUPERMARKET, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,1657,BROADWAY,,,,BROOKLYN,NY,11207,Brooklyn,304,37,3400943,3034200001,BK78,40.68461778,-73.91345789
A0157764,INS-000723622,03/11/2024,2024,BA-1223348-2022,BA-1223348,"COVERT SUPERMARKET, LLC",,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,1657,BROADWAY,,,,BROOKLYN,NY,11207,Brooklyn,304,37,3400943,3034200001,BK78,40.68461778,-73.91345789
A0150272,INS-000703539,01/16/2024,2024,BA-1194432-2022,BA-1194432,CR MEAT & PRODUCE CORP,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,14,14,0,,Complete Address,245,BEACH 20TH ST,,,,FAR ROCKAWAY,NY,11691,Queens,414,31,4301264,4157800075,QN15,40.59619185,-73.75413037
A0141939,INS-000686623,11/03/2023,2023,BA-1200670-2022,BA-1200670,CRYSTAL & CHRIS FOOD CORP.,,Supermarket - 819,Scale - Condemned Follow-up,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,10854,GUY R BREWER BLVD,,,,JAMAICA,NY,11433,Queens,412,28,4216194,4101500061,QN01,40.69571344,-73.79063348
A0130498,INS-000657883,08/07/2023,2023,BA-1200670-2022,BA-1200670,CRYSTAL & CHRIS FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,5,3,Confiscated,Complete Address,10854,GUY R BREWER BLVD,,,,JAMAICA,NY,11433,Queens,412,28,4216194,4101500061,QN01,40.69571344,-73.79063348
A0207072,INS-000819427,01/10/2025,2025,BA-1200670-2022,BA-1200670,CRYSTAL & CHRIS FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,10854,GUY R BREWER BLVD,,,,JAMAICA,NY,11433,Queens,412,28,4216194,4101500061,QN01,40.69571344,-73.79063348
A0181309,INS-000769362,08/02/2024,2024,BA-1703828-2024,BA-1703828,CTown Supermarkets,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,1999,1ST AVE,,,,NEW YORK,NY,10029,Manhattan,111,8,1086440,1016747501,MN33,40.78759941,-73.94155638
A0184474,INS-000775955,08/22/2024,2024,BA-1706794-2024,BA-1706794,D & G FOOD MARKET CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,1161,SUTTER AVE,,,,BROOKLYN,NY,11208,Brooklyn,305,42,3095336,3042460044,BK82,40.67232988,-73.87512789
